task_id,annotator_id,answer,ground_truth,task
3BCRDCM0OD67INF6R5VKYRPNP77K6J,A2SD7GN80U31GW,per:title,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BCRDCM0OD67INF6R5VKYRPNP77K6J,A29VL3MZE7YPBZ,per:title,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BCRDCM0OD67INF6R5VKYRPNP77K6J,AJPQEZBVJXVE9,per:title,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BCRDCM0OD67INF6R5VKYRPNP77K6J,ABX5OQLR6UNBC,per:title,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BCRDCM0OD67INF6R5VKYRPNP77K6J,AYJGQBBK6KXZ7,org:alternate_names,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BCRDCM0OD67INF6R5VKYRPNP77K6J,ATR6RB1RULOC0,per:title,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BCRDCM0OD67INF6R5VKYRPNP77K6J,A2CK0OXMPOR9LE,per:title,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BCRDCM0OD67INF6R5VKYRPNP77K6J,A2WTNZHRALOHX8,per:title,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BCRDCM0OD67INF6R5VKYRPNP77K6J,ARFAW0SGYEMFL,per:title,per:title,Aug. 31 : Singer Van Morrison is 65 .
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A3KN0O7VP8YSZY,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A2SD7GN80U31GW,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A1I9U0HRRM0E6C,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,ARFAW0SGYEMFL,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,ARLGZWN6W91WD,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A2P065E9CYMYJL,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A3SDFAOJW87FGP,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A3BI0AX5T5GVO3,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A2CK0OXMPOR9LE,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A1DABMXVWWL0TR,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,AYJGQBBK6KXZ7,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,AM155T4U3RE1A,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,AJPQEZBVJXVE9,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A1EQ2HDHF2WWSY,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BFF0DJK8XOB843QSRCF0N8BQ9VTSK,A34QZDSTKZ3JO9,org:place_of_headquarters,org:place_of_headquarters,"But , but , Aetna 's headquarters are in Connecticut with that great Senator Joe Lieberman ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,A3BI0AX5T5GVO3,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,AM155T4U3RE1A,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,A110KENBXU7SUJ,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,A2P065E9CYMYJL,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,A2SD7GN80U31GW,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,A1EQ2HDHF2WWSY,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,AYJGQBBK6KXZ7,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,A3KN0O7VP8YSZY,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,A1GKEEI844CEKI,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,AJPQEZBVJXVE9,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,A3SDFAOJW87FGP,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BJKPTD2QCOZ7P3DD2CAAD3F47CTRW,AHL33DDQX8O6K,per:founded_org,per:founded_org,"He names the building Agnelli House , after the founder of Fiat , Giovanni Agnelli ."
3BKZLF990ZBVCAN7ATA9D4LPNNSYQP,A2SD7GN80U31GW,per:employee_or_member_of,per:place_of_birth,""" The capital that will return to Italy will be perfectly legal or it will remain abroad , "" Italian Minister of Economy and Finance Giulio Tremonti said on Monday ."
3BKZLF990ZBVCAN7ATA9D4LPNNSYQP,A3SDFAOJW87FGP,per:employee_or_member_of,per:place_of_birth,""" The capital that will return to Italy will be perfectly legal or it will remain abroad , "" Italian Minister of Economy and Finance Giulio Tremonti said on Monday ."
3BKZLF990ZBVCAN7ATA9D4LPNNSYQP,A2HGRSPR50ENHL,per:top_member_employee_of_org,per:place_of_birth,""" The capital that will return to Italy will be perfectly legal or it will remain abroad , "" Italian Minister of Economy and Finance Giulio Tremonti said on Monday ."
3BKZLF990ZBVCAN7ATA9D4LPNNSYQP,ARLGZWN6W91WD,per:title,per:place_of_birth,""" The capital that will return to Italy will be perfectly legal or it will remain abroad , "" Italian Minister of Economy and Finance Giulio Tremonti said on Monday ."
3BKZLF990ZBVCAN7ATA9D4LPNNSYQP,AHL33DDQX8O6K,per:top_member_employee_of_org,per:place_of_birth,""" The capital that will return to Italy will be perfectly legal or it will remain abroad , "" Italian Minister of Economy and Finance Giulio Tremonti said on Monday ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,A2SD7GN80U31GW,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,A110KENBXU7SUJ,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,A3BI0AX5T5GVO3,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,A1GKEEI844CEKI,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,A2WTNZHRALOHX8,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,AJPQEZBVJXVE9,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,A2HGRSPR50ENHL,per:places_of_residence,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,A3SDFAOJW87FGP,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,AHL33DDQX8O6K,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,A2CK0OXMPOR9LE,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3BPP3MA3TCWMF8Q3INQJPFUFV50EL1,AM155T4U3RE1A,per:place_of_birth,per:place_of_birth,"Pinkney , born in Dalzell , South Carolina , was not with The Drifters when they recorded their biggest hits ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,ABX5OQLR6UNBC,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,A2CK0OXMPOR9LE,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,A2P065E9CYMYJL,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,A3BI0AX5T5GVO3,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,A3HMDGRGC5JB7E,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,AM155T4U3RE1A,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,A3SDFAOJW87FGP,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,ARFAW0SGYEMFL,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,AHL33DDQX8O6K,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,A110KENBXU7SUJ,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,A2SD7GN80U31GW,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,AJPQEZBVJXVE9,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,AYJGQBBK6KXZ7,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,A3U6IA3JUSFZ2M,per:place_of_death,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 ."
3CRWSLD91KGSXHLDCDUUU43IZCWOMH,A2HGRSPR50ENHL,per:place_of_death,per:place_of_death,"Marcel Jacob was found dead in his home in Kristineberg , Stockholm on July 21 , 2009 ."
3CRWSLD91KGSXHLDCDUUU43IZCWOMH,AHL33DDQX8O6K,per:place_of_death,per:place_of_death,"Marcel Jacob was found dead in his home in Kristineberg , Stockholm on July 21 , 2009 ."
3CRWSLD91KGSXHLDCDUUU43IZCWOMH,AYJGQBBK6KXZ7,per:place_of_death,per:place_of_death,"Marcel Jacob was found dead in his home in Kristineberg , Stockholm on July 21 , 2009 ."
3CRWSLD91KGSXHLDCDUUU43IZCWOMH,A3BI0AX5T5GVO3,per:place_of_death,per:place_of_death,"Marcel Jacob was found dead in his home in Kristineberg , Stockholm on July 21 , 2009 ."
3CRWSLD91KGSXHLDCDUUU43IZCWOMH,A34QZDSTKZ3JO9,per:place_of_death,per:place_of_death,"Marcel Jacob was found dead in his home in Kristineberg , Stockholm on July 21 , 2009 ."
3CRWSLD91KGSXHLDCDUUU43IZCWOMH,A1EQ2HDHF2WWSY,per:place_of_death,per:place_of_death,"Marcel Jacob was found dead in his home in Kristineberg , Stockholm on July 21 , 2009 ."
3CRWSLD91KGSXHLDCDUUU43IZCWOMH,A2P065E9CYMYJL,per:place_of_death,per:place_of_death,"Marcel Jacob was found dead in his home in Kristineberg , Stockholm on July 21 , 2009 ."
3CRWSLD91KGSXHLDCDUUU43IZCWOMH,A2CK0OXMPOR9LE,per:place_of_death,per:place_of_death,"Marcel Jacob was found dead in his home in Kristineberg , Stockholm on July 21 , 2009 ."
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,AYJGQBBK6KXZ7,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,A3KN0O7VP8YSZY,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,A3BI0AX5T5GVO3,per:top_member_employee_of_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,A2CK0OXMPOR9LE,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,AHL33DDQX8O6K,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,AJPQEZBVJXVE9,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,A1EQ2HDHF2WWSY,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,ABX5OQLR6UNBC,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,A3SDFAOJW87FGP,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,A2SD7GN80U31GW,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,ARLGZWN6W91WD,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,AM155T4U3RE1A,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D0LPO3EABBSRYARVGI5OZQP8MAYOH,ARFAW0SGYEMFL,per:founded_org,per:founded_org,The California-based SpaceX was founded in 2002 by Elon Musk after he sold high - tech firm PayPal to eBay for 1.5 billion dollars .
3D5G8J4N5AGR0WKUMMHKBASIPDPTVP,AYJGQBBK6KXZ7,per:places_of_residence,per:place_of_death,"Since the loss of our family following the sudden death of General Sani Abacha the late former head of the state of Nigeria in june 1998 , WE make the wallet in your life satisfied !"
3D5G8J4N5AGR0WKUMMHKBASIPDPTVP,AHL33DDQX8O6K,per:top_member_employee_of_org,per:place_of_death,"Since the loss of our family following the sudden death of General Sani Abacha the late former head of the state of Nigeria in june 1998 , WE make the wallet in your life satisfied !"
3D5G8J4N5AGR0WKUMMHKBASIPDPTVP,A3BI0AX5T5GVO3,per:place_of_death,per:place_of_death,"Since the loss of our family following the sudden death of General Sani Abacha the late former head of the state of Nigeria in june 1998 , WE make the wallet in your life satisfied !"
3D5G8J4N5AGR0WKUMMHKBASIPDPTVP,A3SDFAOJW87FGP,per:top_member_employee_of_org,per:place_of_death,"Since the loss of our family following the sudden death of General Sani Abacha the late former head of the state of Nigeria in june 1998 , WE make the wallet in your life satisfied !"
3D5G8J4N5AGR0WKUMMHKBASIPDPTVP,A2P065E9CYMYJL,per:top_member_employee_of_org,per:place_of_death,"Since the loss of our family following the sudden death of General Sani Abacha the late former head of the state of Nigeria in june 1998 , WE make the wallet in your life satisfied !"
3D5G8J4N5AGR0WKUMMHKBASIPDPTVP,A2HGRSPR50ENHL,per:place_of_death,per:place_of_death,"Since the loss of our family following the sudden death of General Sani Abacha the late former head of the state of Nigeria in june 1998 , WE make the wallet in your life satisfied !"
3D5G8J4N5AGR0WKUMMHKBASIPDPTVP,ARLGZWN6W91WD,per:places_of_residence,per:place_of_death,"Since the loss of our family following the sudden death of General Sani Abacha the late former head of the state of Nigeria in june 1998 , WE make the wallet in your life satisfied !"
3D5G8J4N5AGR0WKUMMHKBASIPDPTVP,A110KENBXU7SUJ,per:top_member_employee_of_org,per:place_of_death,"Since the loss of our family following the sudden death of General Sani Abacha the late former head of the state of Nigeria in june 1998 , WE make the wallet in your life satisfied !"
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,A3SDFAOJW87FGP,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,AM155T4U3RE1A,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,A2CK0OXMPOR9LE,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,AJPQEZBVJXVE9,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,A3BI0AX5T5GVO3,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,ABX5OQLR6UNBC,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,A110KENBXU7SUJ,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,A2SD7GN80U31GW,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,ARFAW0SGYEMFL,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,A3U6IA3JUSFZ2M,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,AHL33DDQX8O6K,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,A2P065E9CYMYJL,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,AYJGQBBK6KXZ7,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,A1I9U0HRRM0E6C,per:founded_org,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A3U6IA3JUSFZ2M,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,AM155T4U3RE1A,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A3BI0AX5T5GVO3,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,AHL33DDQX8O6K,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A29VL3MZE7YPBZ,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A3KN0O7VP8YSZY,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A2CK0OXMPOR9LE,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A2HGRSPR50ENHL,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A2S75O867RJG0I,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A2SD7GN80U31GW,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A2P065E9CYMYJL,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,A3SDFAOJW87FGP,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,AJPQEZBVJXVE9,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
3FDWKV9VCNENAM5A8Z63TAV7HYKMUS,AYJGQBBK6KXZ7,org:place_of_headquarters,org:place_of_headquarters,""" Our analysis quantifies the risk for the first time and it shows that nobody is immune , "" said Sonal Singh , lead author of the study and an assistant professor in internal medicine at Wake Forest University Baptist Medical Center in Winston Salem , North Carolina ."
